year,start_date,end_date,jurisdiction,location,age_group,best_detection_method,detection_method,amphetamine,cannabis,cocaine,ecstasy,methylamphetamine,other,unknown,no_drugs_detected,positive_drug_tests,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,substance_combo,pre_2023,total_outcomes
2024,2024-06-01,2024-06-30,VIC,Outer Regional,26-39,True,Indicator (Stage 1),True,True,,False,,,,,8,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,26-39,True,Indicator (Stage 1),True,True,,True,,,,,1,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,40-64,True,Indicator (Stage 1),False,True,,False,,,,,9,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,40-64,True,Indicator (Stage 1),True,False,,False,,,,,9,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,40-64,True,Indicator (Stage 1),True,False,,True,,,,,1,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,40-64,True,Indicator (Stage 1),True,True,,False,,,,,3,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,40-64,True,Indicator (Stage 1),True,True,,True,,,,,1,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,VIC,Outer Regional,65 and over,True,Indicator (Stage 1),False,True,,False,,,,,1,0,0,0,6,Jun,False,False,False,False,None detected,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,17-25,True,Not applicable,,,,,,,,,0,0,0,58,6,Jun,False,True,False,False,None detected,False,58
2024,2024-06-01,2024-06-30,WA,Unknown,26-39,True,Not applicable,,,,,,,,,0,0,0,246,6,Jun,False,True,False,False,None detected,False,246
2024,2024-06-01,2024-06-30,WA,Unknown,40-64,True,Not applicable,,,,,,,,,0,0,0,269,6,Jun,False,True,False,False,None detected,False,269
2024,2024-06-01,2024-06-30,WA,Unknown,65 and over,True,Not applicable,,,,,,,,,0,0,0,4,6,Jun,False,True,False,False,None detected,False,4
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Indicator (Stage 1),False,False,,False,,,False,False,4,0,0,0,6,Jun,False,True,False,True,Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Indicator (Stage 1),False,True,,False,,,False,False,142,0,0,0,6,Jun,False,True,False,True,Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Indicator (Stage 1),True,False,,False,,,False,False,391,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Indicator (Stage 1),True,True,,False,,,False,False,72,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),False,False,,False,,,False,False,12,0,0,0,6,Jun,False,True,False,True,Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),False,False,,False,,,False,True,29,0,0,0,6,Jun,False,True,False,True,None detected,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),False,False,,False,,,True,False,5,0,0,0,6,Jun,False,True,False,True,Cocaine + Methylamphetamine + Other + Unknown,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),False,True,,False,,,False,False,116,0,0,0,6,Jun,False,True,False,True,Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),True,False,,False,,,False,False,366,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,False,Secondary Confirmatory (Stage 2),True,True,,False,,,False,False,81,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),False,False,,False,,,False,False,46,0,0,0,6,Jun,False,True,False,True,Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),False,False,,False,,,False,True,27,0,0,0,6,Jun,False,True,False,True,None detected,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),False,False,,True,,,False,False,2,0,0,0,6,Jun,False,True,False,True,Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),False,True,,False,,,False,False,99,0,0,0,6,Jun,False,True,False,True,Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),False,True,,True,,,False,False,2,0,0,0,6,Jun,False,True,False,True,Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),True,False,,False,,,False,False,340,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),True,False,,True,,,False,False,3,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),True,True,,False,,,False,False,88,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-06-01,2024-06-30,WA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),True,True,,True,,,False,False,2,0,0,0,6,Jun,False,True,False,True,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-07-01,2024-07-31,ACT,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,,,False,True,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,ACT,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,,,False,False,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,,,False,True,,3,0,0,3,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,,,False,False,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,,,False,False,,1,0,1,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,,,False,False,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,,,False,False,,2,0,1,2,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,,,False,False,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,False,True,,,,,,14,8,0,6,7,Jul,False,False,False,False,None detected,False,14
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,True,False,,,,,,69,41,0,28,7,Jul,False,False,False,False,None detected,False,69
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,True,True,,,,,,9,7,0,2,7,Jul,False,False,False,False,None detected,False,9
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,False,False,,,,,,26,5,0,21,7,Jul,False,False,False,False,None detected,False,26
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,False,True,,,,,,4,0,0,4,7,Jul,False,False,False,False,None detected,False,4
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,True,False,,,,,,8,4,0,4,7,Jul,False,False,False,False,None detected,False,8
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,8,5,0,3,7,Jul,False,False,False,False,None detected,False,8
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,3,1,0,2,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,73,43,0,30,7,Jul,False,False,False,False,None detected,False,73
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,2,2,0,0,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,10,7,0,3,7,Jul,False,False,False,False,None detected,False,10
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),,,,,,,,,5,1,0,4,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,13,2,0,11,7,Jul,False,False,False,False,None detected,False,13
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,False,True,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,13,3,0,10,7,Jul,False,False,False,False,None detected,False,13
2024,2024-07-01,2024-07-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,False,True,,,,,,13,9,0,4,7,Jul,False,False,False,False,None detected,False,13
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,False,,,,,,74,38,0,36,7,Jul,False,False,False,False,None detected,False,74
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,True,,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,False,,,,,,95,26,0,69,7,Jul,False,False,False,False,None detected,False,95
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,True,,,,,,5,2,0,3,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,False,,,,,,29,6,0,23,7,Jul,False,False,False,False,None detected,False,29
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,True,,,,,,3,1,0,2,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,12,8,0,4,7,Jul,False,False,False,False,None detected,False,12
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,74,39,0,35,7,Jul,False,False,False,False,None detected,False,74
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),,,,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,75,18,0,57,7,Jul,False,False,False,False,None detected,False,75
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,4,3,0,1,7,Jul,False,False,False,False,None detected,False,4
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,44,12,0,32,7,Jul,False,False,False,False,None detected,False,44
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,True,,,,,3,0,0,3,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,True,,,,,2,1,0,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,False,True,,,,,,10,7,0,3,7,Jul,False,False,False,False,None detected,False,10
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,False,,,,,,65,46,0,19,7,Jul,False,False,False,False,None detected,False,65
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,True,,,,,,4,2,0,2,7,Jul,False,False,False,False,None detected,False,4
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,False,,,,,,118,40,0,78,7,Jul,False,False,False,False,None detected,False,118
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,True,,,,,,6,3,0,3,7,Jul,False,False,False,False,None detected,False,6
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,True,False,,,,,,37,11,0,26,7,Jul,False,False,False,False,None detected,False,37
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,True,True,,,,,,3,0,0,3,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,8,6,0,2,7,Jul,False,False,False,False,None detected,False,8
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,64,49,0,15,7,Jul,False,False,False,False,None detected,False,64
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,2,1,0,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),,,,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,82,27,0,55,7,Jul,False,False,False,False,None detected,False,82
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,3,0,0,3,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,True,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,79,25,0,54,7,Jul,False,False,False,False,None detected,False,79
2024,2024-07-01,2024-07-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,3,1,0,2,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),False,False,True,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),False,True,False,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),True,True,False,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,0-16,False,Indicator (Stage 1),False,True,False,,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,0-16,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,False,True,,,,,,23,12,0,11,7,Jul,False,False,False,False,None detected,False,23
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,False,,,,,,67,21,0,46,7,Jul,False,False,False,False,None detected,False,67
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,True,,,,,,12,4,0,8,7,Jul,False,False,False,False,None detected,False,12
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,False,,,,,,16,5,0,11,7,Jul,False,False,False,False,None detected,False,16
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,True,,,,,,6,3,0,3,7,Jul,False,False,False,False,None detected,False,6
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,True,False,,,,,,5,2,0,3,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,16,8,0,8,7,Jul,False,False,False,False,None detected,False,16
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,2,2,0,0,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,72,25,0,47,7,Jul,False,False,False,False,None detected,False,72
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,2,1,0,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,9,2,0,7,7,Jul,False,False,False,False,None detected,False,9
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),,,,,,,,,3,3,0,0,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,12,5,0,7,7,Jul,False,False,False,False,None detected,False,12
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,6,0,0,6,7,Jul,False,False,False,False,None detected,False,6
2024,2024-07-01,2024-07-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,True,,,,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,False,True,,,,,,43,19,0,24,7,Jul,False,False,False,False,None detected,False,43
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,True,False,,,,,,61,33,0,28,7,Jul,False,False,False,False,None detected,False,61
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,True,True,,,,,,11,3,0,8,7,Jul,False,False,False,False,None detected,False,11
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,False,False,,,,,,84,16,0,68,7,Jul,False,False,False,False,None detected,False,84
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,False,True,,,,,,10,4,0,6,7,Jul,False,False,False,False,None detected,False,10
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,True,False,,,,,,21,6,0,15,7,Jul,False,False,False,False,None detected,False,21
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,True,True,,,,,,5,2,0,3,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,2,2,0,0,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,33,14,0,19,7,Jul,False,False,False,False,None detected,False,33
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,5,3,0,2,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,72,37,0,35,7,Jul,False,False,False,False,None detected,False,72
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,8,3,0,5,7,Jul,False,False,False,False,None detected,False,8
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),,,,,,,,,2,0,0,2,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,67,15,0,52,7,Jul,False,False,False,False,None detected,False,67
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,5,2,0,3,7,Jul,False,False,False,False,None detected,False,5
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,34,5,0,29,7,Jul,False,False,False,False,None detected,False,34
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,2,1,0,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,True,,,,,3,1,0,2,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,False,True,,,,,,21,15,0,6,7,Jul,False,False,False,False,None detected,False,21
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,True,False,,,,,,53,33,0,20,7,Jul,False,False,False,False,None detected,False,53
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,True,True,,,,,,2,1,0,1,7,Jul,False,False,False,False,None detected,False,2
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,False,False,,,,,,122,34,0,88,7,Jul,False,False,False,False,None detected,False,122
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,False,True,,,,,,9,3,0,6,7,Jul,False,False,False,False,None detected,False,9
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,True,False,,,,,,25,9,0,16,7,Jul,False,False,False,False,None detected,False,25
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,True,True,,,,,,3,0,0,3,7,Jul,False,False,False,False,None detected,False,3
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,1,1,0,0,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,20,15,0,5,7,Jul,False,False,False,False,None detected,False,20
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,52,30,0,22,7,Jul,False,False,False,False,None detected,False,52
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,0,0,1,7,Jul,False,False,False,False,None detected,False,1
2024,2024-07-01,2024-07-31,NSW,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,2,2,0,0,7,Jul,False,False,False,False,None detected,False,2
